id,season,assists,back_passes,blocked_passes,blocked_shots,clearances,crosses,diagonal_passes,dribbles,fouls,foulsconceded,goals,interceptions,key_passes,lateral_passes,long_passes,minutesPlayed,offsides,passes,possession_time,red_cards,saves,short_passes,shots,shots_on_target,succ_long_passes,succ_passes,succ_short_passes,tackles,through_passes,touches,yellow_cards,rating
1405,2017,0,.0357142857142857,0,0,.25,0,7.5,0,.0714285714285714,.178571428571429,0,0,0,.357142857142857,6.35714285714286,88.9285714285714,0,11.5714285714286,160.357142857143,0,2.78571428571429,5.21428571428571,0,0,2.67857142857143,7.78571428571429,5.10714285714286,0,3.67857142857143,5.07142857142857,.107142857142857,5.68661576324413
1405,2018,0,.0769230769230769,0,0,1.07692307692308,0,9.61538461538462,0,.0769230769230769,.0769230769230769,0,0,0,.615384615384615,9.84615384615385,90,0,16.3076923076923,195.692307692308,0,3.38461538461538,6.46153846153846,0,0,4.38461538461539,10.6923076923077,6.30769230769231,.0769230769230769,6,8.07692307692308,.230769230769231,5.87839371541309
1406,2014,0,0,0,0,.538461538461538,0,8.84615384615385,0,0,.307692307692308,0,0,0,.538461538461538,4.69230769230769,90,0,12.4615384615385,123.153846153846,0,1.69230769230769,7.76923076923077,0,0,2.30769230769231,9.53846153846154,7.23076923076923,0,3.07692307692308,7.92307692307692,0,5.66578225285563
1406,2015,0,0,0,0,.130434782608696,0,4.82608695652174,.0434782608695652,0,.304347826086957,0,0,.0434782608695652,.173913043478261,2.26086956521739,90,0,6.69565217391304,133.608695652174,0,2,4.43478260869565,.0434782608695652,0,.956521739130435,5.26086956521739,4.30434782608696,0,1.69565217391304,3.26086956521739,.0869565217391304,5.51381810355827
1406,2016,0,.0344827586206897,0,0,.103448275862069,0,8.3448275862069,.0344827586206897,0,.172413793103448,.0689655172413793,.0344827586206897,0,.310344827586207,6.68965517241379,90,0,11.6551724137931,150.551724137931,0,3.03448275862069,4.96551724137931,.103448275862069,.0689655172413793,3.3448275862069,8.06896551724138,4.72413793103448,0,2.96551724137931,4.3448275862069,.0344827586206897,5.71860573883216
1409,2014,.0384615384615385,3.23076923076923,.461538461538462,.0769230769230769,5.92307692307692,.115384615384615,18,0,1.61538461538462,.769230769230769,.153846153846154,5.34615384615385,.269230769230769,7.53846153846154,4.5,88.7307692307692,.0769230769230769,35.6153846153846,147.461538461538,0,0,31.1153846153846,.961538461538462,.307692307692308,2.23076923076923,28.4230769230769,26.1923076923077,1.92307692307692,6.84615384615385,23.1153846153846,.115384615384615,6.45809715627701
1409,2015,0,0,0,0,1,0,6,0,0,0,0,1,0,4,1,20,0,14,51,0,0,13,0,0,0,9,9,0,4,8,0,5.47906042190643
1410,2014,.0769230769230769,7.15384615384615,.653846153846154,.0384615384615385,1.19230769230769,1.11538461538462,6.19230769230769,.0769230769230769,.461538461538462,.846153846153846,.0384615384615385,1.61538461538462,.230769230769231,3.07692307692308,1.23076923076923,54.1153846153846,.192307692307692,18.7692307692308,76.6538461538462,0,0,17.5384615384615,.269230769230769,.0769230769230769,.615384615384615,13.7307692307692,13.1153846153846,.692307692307692,2.34615384615385,15.7692307692308,.0384615384615385,5.76583748977856
1410,2015,0,7.5625,.4375,0,2.25,.625,9.3125,0,.375,.6875,0,2.4375,.1875,3.625,1.5,58.375,0,24,86.3125,0,0,22.5,.0625,0,.75,18.5625,17.8125,1.125,3.5,17.9375,.125,5.85248191917435
1410,2016,.0344827586206897,9.48275862068966,.931034482758621,.413793103448276,1.96551724137931,1.51724137931034,15.6896551724138,.344827586206897,.551724137931034,.827586206896552,0,1.58620689655172,.551724137931034,5.93103448275862,3.10344827586207,89.4137931034483,.0344827586206897,36.2758620689655,129.620689655172,0,0,33.1724137931034,.0344827586206897,0,1.51724137931034,29,27.4827586206897,1.62068965517241,5.17241379310345,26.1724137931034,.137931034482759,6.23042350494504
1410,2017,0,5.51724137931035,.931034482758621,.379310344827586,2.48275862068966,.620689655172414,17.7241379310345,.413793103448276,1.17241379310345,.793103448275862,0,1.3448275862069,.206896551724138,3.86206896551724,4.03448275862069,88.1724137931034,0,34.6551724137931,118.48275862069,0,0,30.6206896551724,.0344827586206897,.0344827586206897,1.58620689655172,25.9655172413793,24.3793103448276,1.89655172413793,7.51724137931035,22.2068965517241,.172413793103448,6.18381479293877
1410,2018,.08,9.88,1.2,.2,2.96,1.88,14,.44,1.16,.72,0,1.24,.48,4.32,4,84.16,.04,34.96,136.92,0,0,30.96,.04,0,1.4,26.16,24.76,1.48,6.76,26.76,.16,6.21031087473597
1411,2014,.153846153846154,10.1153846153846,.384615384615385,.269230769230769,.269230769230769,2.23076923076923,9.80769230769231,0,.730769230769231,.884615384615385,.0384615384615385,1.23076923076923,.730769230769231,4.61538461538462,1.11538461538462,57,.115384615384615,27,91.5769230769231,0,0,25.8846153846154,1.11538461538462,.269230769230769,.730769230769231,22.2307692307692,21.5,.615384615384615,2.46153846153846,23.4230769230769,.115384615384615,6.02436128699
1411,2015,0,4,.666666666666667,0,0,1,2.66666666666667,0,.666666666666667,.666666666666667,0,0,0,1.66666666666667,.666666666666667,31.6666666666667,0,10.3333333333333,30.6666666666667,0,0,9.66666666666667,.333333333333333,.333333333333333,.666666666666667,8.66666666666667,8,0,2,8.33333333333333,0,5.48311347661903
1412,2015,0,2.5,0,0,4,0,15.25,0,.25,.25,0,2.5,0,4,5,80.5,0,26.5,86,0,0,21.5,0,0,2,21,19,1,4.75,18.25,.25,5.98347544660275
1412,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,12,0,3,6,0,0,3,0,0,0,2,2,2,0,1,0,5.23199665745786
1414,2014,.111111111111111,10.962962962963,.555555555555556,.296296296296296,.851851851851852,1.37037037037037,16.5185185185185,.185185185185185,1.66666666666667,1.59259259259259,.148148148148148,2.59259259259259,.962962962962963,6.2962962962963,2.48148148148148,82.2592592592593,.148148148148148,37.6296296296296,131.592592592593,0,0,35.1481481481481,1.55555555555556,.555555555555556,1.51851851851852,30.037037037037,28.5185185185185,1.51851851851852,3.85185185185185,31.2592592592593,.185185185185185,6.4683817372956
1414,2015,0,10.7666666666667,.466666666666667,.366666666666667,1.1,.266666666666667,18.1333333333333,.0666666666666667,1.5,2,.166666666666667,2.43333333333333,.566666666666667,7.96666666666667,2.56666666666667,76.1,.0333333333333333,40.9333333333333,125.1,0,0,38.3666666666667,1.73333333333333,.633333333333333,1.86666666666667,34.3,32.4333333333333,1.66666666666667,4.06666666666667,34.0333333333333,.0666666666666667,6.53603466149843
1414,2016,.153846153846154,7.96153846153846,.730769230769231,.192307692307692,.576923076923077,.346153846153846,16.6153846153846,1.07692307692308,1.69230769230769,1.42307692307692,.115384615384615,1.11538461538462,.692307692307692,6.73076923076923,2.26923076923077,77.3461538461538,.230769230769231,35.3461538461538,105.230769230769,0,0,33.0769230769231,1.30769230769231,.461538461538462,1.53846153846154,28.1538461538462,26.6153846153846,1.23076923076923,4.03846153846154,31.1923076923077,.230769230769231,6.36420105134089
1414,2017,.0555555555555556,7.66666666666667,.833333333333333,.166666666666667,1.5,.0555555555555556,18.5,1.27777777777778,1.44444444444444,1.66666666666667,.0555555555555556,1,.611111111111111,5.05555555555556,2.83333333333333,72.3333333333333,0,35.7777777777778,106.611111111111,0,0,32.9444444444444,1.55555555555556,.611111111111111,2.16666666666667,26.9444444444444,24.7777777777778,1.33333333333333,4.55555555555556,27.5,0,6.33131663473153
1414,2018,.107142857142857,9.35714285714286,1.07142857142857,.392857142857143,2.60714285714286,.107142857142857,19.9285714285714,.464285714285714,1.21428571428571,.821428571428571,.142857142857143,1.82142857142857,.821428571428571,8.82142857142857,4.64285714285714,83.25,.107142857142857,43.4285714285714,133.464285714286,0,0,38.7857142857143,1.25,.357142857142857,2.46428571428571,35.25,32.7857142857143,2.03571428571429,5.32142857142857,33.1785714285714,.0714285714285714,6.57443939943295
1415,2014,.04,10.52,1.44,.2,2.36,1,13.64,.08,1.76,2.16,.04,3.8,.36,5.48,1.8,84.6,.16,35.48,154.2,0,0,33.68,.4,.12,.92,27.44,26.52,2.76,5.84,26.68,.2,6.34580239177131
1415,2015,.0769230769230769,7.65384615384615,.923076923076923,.115384615384615,2.76923076923077,.884615384615385,16.1923076923077,.153846153846154,2.23076923076923,1.65384615384615,.0769230769230769,4.07692307692308,.269230769230769,6.53846153846154,1.69230769230769,87.3846153846154,.0769230769230769,37.5384615384615,143.307692307692,0,0,35.8461538461538,.538461538461538,.115384615384615,.730769230769231,29.5,28.7692307692308,3.03846153846154,7.15384615384615,26.0769230769231,.384615384615385,6.4008396415659
1415,2016,0,10.5833333333333,1.58333333333333,.5,3.5,3,19.6666666666667,1.33333333333333,1.58333333333333,1.66666666666667,.25,2.33333333333333,.833333333333333,6.83333333333333,2.5,90,.25,44.4166666666667,168.75,0,0,41.9166666666667,1.91666666666667,.75,.916666666666667,33.1666666666667,32.25,1.75,7.33333333333333,34.1666666666667,.0833333333333333,6.67420834746506
1415,2017,0,2.73913043478261,.391304347826087,.260869565217391,4,0,19.7826086956522,.130434782608696,2.26086956521739,1.43478260869565,.0434782608695652,1.34782608695652,.0434782608695652,6.47826086956522,3.08695652173913,85.2608695652174,.0434782608695652,34.9130434782609,114.130434782609,.0434782608695652,0,31.8260869565217,.652173913043478,.130434782608696,1.39130434782609,28.3913043478261,27,1.91304347826087,5.91304347826087,20.304347826087,.391304347826087,6.33879752478177
1415,2018,0,3.09090909090909,.772727272727273,.727272727272727,4.54545454545455,0,23.3636363636364,.318181818181818,1.59090909090909,.863636363636364,.0454545454545455,1.40909090909091,.0454545454545455,6.77272727272727,3.59090909090909,87.3636363636364,0,41.1363636363636,135.545454545455,0,0,37.5454545454545,.5,.227272727272727,1.31818181818182,34,32.6818181818182,1.68181818181818,7.90909090909091,25.2727272727273,.227272727272727,6.41446553085663
1416,2014,0,9.625,1.125,.25,1.25,3,9.375,.5,1.25,2.125,.125,1.375,.625,3.875,1.375,66.375,.125,25.625,113.5,0,0,24.25,.5,.25,.75,17.75,17,1.75,2.75,22.375,.125,6.05248937109244
1416,2015,.04,8.56,.48,.12,1.04,1.56,7.12,.08,.76,1.36,0,.96,.4,4.72,1.4,60.8,.08,22.88,89.44,0,0,21.48,.8,.32,.56,17.52,16.96,1.36,2.48,19.72,.08,5.92332543579686
1416,2016,0,12.7368421052632,1.47368421052632,.368421052631579,1,2.36842105263158,16.5263157894737,.684210526315789,1.15789473684211,.842105263157895,0,1.52631578947368,.578947368421053,6.78947368421053,3.26315789473684,78.8421052631579,0,43,156,0,0,39.7368421052632,.210526315789474,0,1.47368421052632,33.3684210526316,31.8947368421053,1.42105263157895,6.94736842105263,35.8421052631579,.0526315789473684,6.37368587506311
1416,2017,0,10.7619047619048,1.71428571428571,.142857142857143,1.9047619047619,2.0952380952381,14.7619047619048,1.33333333333333,.952380952380952,1.14285714285714,.0476190476190476,1.42857142857143,.428571428571429,5.66666666666667,3,89.1428571428571,.0952380952380952,37.1904761904762,138,0,0,34.1904761904762,.380952380952381,.0952380952380952,.904761904761905,26.7619047619048,25.8571428571429,1.66666666666667,6,29.5714285714286,.0952380952380952,6.26214839767452
1416,2018,.0434782608695652,11.6086956521739,1,.173913043478261,2.34782608695652,1.56521739130435,13.8695652173913,.695652173913043,.782608695652174,1.21739130434783,0,1.39130434782609,.391304347826087,5.08695652173913,3.30434782608696,79.0869565217391,.0869565217391304,38.5217391304348,149.608695652174,0,0,35.2173913043478,.391304347826087,.0869565217391304,1.26086956521739,29.9130434782609,28.6521739130435,1.73913043478261,7.95652173913043,31.6521739130435,.130434782608696,6.31028587085683
1417,2014,.142857142857143,4.92857142857143,.142857142857143,0,3.42857142857143,.285714285714286,12.7857142857143,0,.214285714285714,.857142857142857,0,1.78571428571429,0,3.78571428571429,4.07142857142857,57.3571428571429,0,26.8571428571429,97.5714285714286,0,0,22.7857142857143,.0714285714285714,.0714285714285714,1.71428571428571,21.4285714285714,19.7142857142857,1.07142857142857,5.35714285714286,17.7857142857143,.142857142857143,5.97925808292068
1420,2014,.037037037037037,7.74074074074074,.592592592592593,.148148148148148,3.74074074074074,.444444444444444,21.7037037037037,0,1.22222222222222,.481481481481481,.037037037037037,3.48148148148148,.0740740740740741,8.03703703703704,5.2962962962963,87.3703703703704,.037037037037037,46.7407407407407,177.962962962963,0,0,41.4444444444444,.592592592592593,.111111111111111,2.48148148148148,38.7407407407407,36.2592592592593,1.2962962962963,9.25925925925926,34.1111111111111,.185185185185185,6.57976080781097
1420,2015,0,5.17391304347826,.695652173913043,.304347826086957,4.95652173913043,1.56521739130435,17.9565217391304,0,.869565217391304,.434782608695652,.130434782608696,4.04347826086957,.260869565217391,6.56521739130435,6.17391304347826,86.3913043478261,0,37.8260869565217,161.95652173913,.0434782608695652,0,31.6521739130435,.739130434782609,.391304347826087,2.56521739130435,30.1739130434783,27.6086956521739,1,8.1304347826087,25.7391304347826,.260869565217391,6.49157812553415
1420,2016,.0909090909090909,4.90909090909091,.590909090909091,.363636363636364,3.59090909090909,1.81818181818182,20.6363636363636,.136363636363636,.727272727272727,.318181818181818,.0909090909090909,2.04545454545455,.681818181818182,7.04545454545455,6.77272727272727,84.9090909090909,0,39.2727272727273,150.136363636364,0,0,32.5,.954545454545455,.227272727272727,3.18181818181818,31.7272727272727,28.5454545454545,.818181818181818,6.68181818181818,26.5909090909091,.136363636363636,6.4425855404205
1420,2017,.0555555555555556,4.11111111111111,.222222222222222,.5,3.27777777777778,.777777777777778,17.6111111111111,.277777777777778,1.72222222222222,.5,.0555555555555556,1.94444444444444,.333333333333333,4.77777777777778,6.38888888888889,85.6666666666667,.0555555555555556,33.4444444444444,128.722222222222,0,0,27.0555555555556,.444444444444444,.0555555555555556,3.5,25.5555555555556,22.0555555555556,1.72222222222222,6.94444444444444,19,.5,6.31114276827459
1420,2018,0,5.24137931034483,.379310344827586,.275862068965517,4.13793103448276,.137931034482759,19.448275862069,.172413793103448,1.20689655172414,.620689655172414,.103448275862069,1.48275862068966,.206896551724138,7.62068965517241,4.37931034482759,88.448275862069,.137931034482759,39.1034482758621,139.068965517241,0,0,34.7241379310345,.793103448275862,.275862068965517,1.96551724137931,32.8275862068966,30.8620689655172,1.58620689655172,6.79310344827586,25.7931034482759,.206896551724138,6.41977865782202
1421,2014,.0344827586206897,7.75862068965517,.344827586206897,.103448275862069,2.51724137931034,.0344827586206897,25.2068965517241,.0689655172413793,.827586206896552,.96551724137931,.172413793103448,3,.172413793103448,10.6206896551724,3.44827586206897,87.9310344827586,.0344827586206897,49.1724137931034,178.103448275862,0,0,45.7241379310345,.96551724137931,.551724137931034,2.13793103448276,43.5172413793103,41.3793103448276,1.41379310344828,5.58620689655172,37.0344827586207,.0344827586206897,6.68717633079157
1421,2015,0,9.77777777777778,.592592592592593,.296296296296296,2.33333333333333,.148148148148148,21.0740740740741,.037037037037037,.962962962962963,.740740740740741,.037037037037037,3.25925925925926,.37037037037037,9.33333333333333,2.85185185185185,77.4814814814815,0,45.5185185185185,150.111111111111,0,0,42.6666666666667,.740740740740741,.222222222222222,1.55555555555556,39.4444444444444,37.8888888888889,1.55555555555556,5.33333333333333,34.1851851851852,.037037037037037,6.50159157798884
1422,2014,0,2.66666666666667,.333333333333333,0,.166666666666667,.5,2,0,.333333333333333,.333333333333333,0,.166666666666667,0,.833333333333333,0,29,.333333333333333,6.5,30,0,0,6.5,.166666666666667,0,0,4.5,4.5,.666666666666667,1,6.66666666666667,0,5.37406351768905
1422,2015,.285714285714286,5.14285714285714,.571428571428571,.142857142857143,0,1.85714285714286,7.14285714285714,.142857142857143,.142857142857143,.285714285714286,.142857142857143,1,.714285714285714,5.85714285714286,1,32.1428571428571,0,20,73,0,0,19,.571428571428571,.428571428571429,.285714285714286,15.7142857142857,15.4285714285714,1,1.85714285714286,16.4285714285714,.285714285714286,5.81673322339519
1422,2016,0,3.33333333333333,.5,.166666666666667,.166666666666667,2,5,.333333333333333,.5,.5,0,.5,.333333333333333,2,1.5,32.6666666666667,0,13,42,0,0,11.5,.333333333333333,0,.5,8.5,8,1,2.66666666666667,9.16666666666667,0,5.53644505632044
1423,2014,0,13.6551724137931,.586206896551724,.137931034482759,1.24137931034483,.724137931034483,23.5862068965517,0,1.41379310344828,.931034482758621,.0344827586206897,3.37931034482759,.310344827586207,9.41379310344828,4.86206896551724,84.6206896551724,0,53.1034482758621,184.068965517241,0,0,48.2413793103448,.413793103448276,.0689655172413793,3.17241379310345,46.1724137931034,43,2.13793103448276,6.44827586206897,40.7586206896552,.206896551724138,6.72274585849944
1423,2015,.04,7.28,.44,.16,.68,.2,23.68,.04,1.12,.44,0,3,.24,9.76,4.24,74.4,0,45.08,147.8,0,0,40.84,.4,.04,2.68,39.4,36.72,.92,4.36,34.44,.2,6.45866298016674
1423,2016,0,8.26315789473684,.473684210526316,.105263157894737,.368421052631579,.263157894736842,16.8421052631579,.315789473684211,1,.684210526315789,0,.631578947368421,.526315789473684,6.73684210526316,3.52631578947368,56.4210526315789,0,34.5263157894737,103.631578947368,0,0,31,.368421052631579,0,2.15789473684211,30.2105263157895,28.0526315789474,1.10526315789474,2.68421052631579,27.5263157894737,.210526315789474,6.14651915604402
